location,Basel
lat,47.54694
lon,7.56892
asl,283.697
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20100211T1700,0.92052865
20100211T1800,0.18052867
20100211T1900,0.39052868
20100211T2000,0.35052866
20100211T2100,0.110528655
20100211T2200,-0.20947134
20100211T2300,-0.019471344
20100212T0000,-0.15947133
20100212T0100,-0.5394713
20100212T0200,-0.93947136
20100212T0300,-1.5294713
20100212T0400,-2.6794715
20100212T0500,-2.9894714
20100212T0600,-2.8794715
20100212T0700,-2.8494716
20100212T0800,-3.6094716
20100212T0900,-3.8594716
20100212T1000,-3.2994714
20100212T1100,-2.3194714
20100212T1200,-0.75947136
20100212T1300,0.40052867
20100212T1400,0.68052864
20100212T1500,0.72052866
20100212T1600,1.1105287
20100212T1700,1.1105287
20100212T1800,0.8905287
20100212T1900,0.6405287
20100212T2000,0.22052866
20100212T2100,-1.0894713
20100212T2200,-0.59947133
20100212T2300,-1.1994714
20100213T0000,-1.3294713
20100213T0100,-1.8594713
20100213T0200,-2.6094716
20100213T0300,-2.9194715
20100213T0400,-3.1494715
20100213T0500,-3.4294715
20100213T0600,-4.1994715
20100213T0700,-4.5194716
20100213T0800,-4.6994715
20100213T0900,-4.8894715
20100213T1000,-4.0494714
20100213T1100,-3.1494715
20100213T1200,-1.3394713
20100213T1300,0.49052867
20100213T1400,1.4205287
20100213T1500,1.9205287
20100213T1600,1.8605287
20100213T1700,1.6305287
20100213T1800,1.4305286
20100213T1900,1.2105286
20100213T2000,0.80052865
20100213T2100,-0.10947134
20100213T2200,-0.22947133
20100213T2300,-1.7894714
20100214T0000,-2.5394714
20100214T0100,-2.8994715
20100214T0200,-2.9394715
20100214T0300,-2.7194715
20100214T0400,-2.5994716
20100214T0500,-2.2194715
20100214T0600,-4.8494716
20100214T0700,-4.8194714
20100214T0800,-4.7894716
20100214T0900,-4.6794715
20100214T1000,-3.0594714
20100214T1100,-0.96947134
20100214T1200,0.86052865
20100214T1300,2.1605287
20100214T1400,3.7905285
20100214T1500,4.1705284
20100214T1600,3.9505286
20100214T1700,2.3805285
20100214T1800,1.1305287
20100214T1900,0.18052867
20100214T2000,-0.38947132
20100214T2100,-0.87947136
20100214T2200,-1.2694713
20100214T2300,-1.5794713
20100215T0000,-1.7194713
20100215T0100,-1.8494713
20100215T0200,-2.4594715
20100215T0300,-3.4094715
20100215T0400,-3.7694714
20100215T0500,-3.8694715
20100215T0600,-4.9494715
20100215T0700,-4.9394712
20100215T0800,-5.1794715
20100215T0900,-5.3594713
20100215T1000,-4.4694715
20100215T1100,-3.3694715
20100215T1200,-2.2794714
20100215T1300,-1.1494713
20100215T1400,0.12052866
20100215T1500,1.2105286
20100215T1600,1.8805287
20100215T1700,2.2405286
20100215T1800,2.1305285
20100215T1900,1.6105287
20100215T2000,0.80052865
20100215T2100,-0.48947132
20100215T2200,-1.7394713
20100215T2300,-2.4694715
20100216T0000,-2.6694715
20100216T0100,-2.6794715
20100216T0200,-2.6594715
20100216T0300,-2.5894713
20100216T0400,-2.5294714
20100216T0500,-2.5194714
20100216T0600,-4.3794713
20100216T0700,-4.3994713
20100216T0800,-4.5294714
20100216T0900,-4.6494713
20100216T1000,-3.3894715
20100216T1100,-1.0294713
20100216T1200,1.5605286
20100216T1300,4.0705285
20100216T1400,5.6105285
20100216T1500,6.4105287
20100216T1600,6.6205287
20100216T1700,6.5305285
20100216T1800,6.2305284
20100216T1900,4.6705284
20100216T2000,3.2605286
20100216T2100,2.4505286
20100216T2200,2.1805286
20100216T2300,2.2305286
20100217T0000,2.0805285
20100217T0100,1.9505286
20100217T0200,1.9305286
20100217T0300,1.7305287
20100217T0400,1.3305286
20100217T0500,1.1605287
20100217T0600,0.8305287
20100217T0700,0.8805287
20100217T0800,1.0705286
20100217T0900,1.0505286
20100217T1000,1.1205287
20100217T1100,1.6105287
20100217T1200,2.7905285
20100217T1300,3.8005285
20100217T1400,4.6905284
20100217T1500,4.9305286
20100217T1600,5.2805285
20100217T1700,6.1205287
20100217T1800,6.1605287
20100217T1900,6.4705286
20100217T2000,6.5105286
20100217T2100,5.5905285
20100217T2200,5.9505286
20100217T2300,5.8605285
20100218T0000,5.5605288
20100218T0100,5.5205283
20100218T0200,5.4005284
20100218T0300,5.5205283
20100218T0400,5.2005286
20100218T0500,5.0905285
20100218T0600,3.0805285
20100218T0700,2.8505285
20100218T0800,3.2205286
20100218T0900,4.0305285
20100218T1000,4.9305286
20100218T1100,7.1405287
20100218T1200,8.370529
20100218T1300,9.280529
20100218T1400,9.870529
20100218T1500,10.140529
20100218T1600,10.030529
20100218T1700,9.840529
20100218T1800,9.380529
20100218T1900,8.630529
20100218T2000,7.6705284
20100218T2100,5.6805286
20100218T2200,4.5305285
20100218T2300,4.6105285
20100219T0000,4.8005285
20100219T0100,4.8805285
20100219T0200,5.0705285
20100219T0300,5.6505284
20100219T0400,5.8105288
20100219T0500,5.4205284
20100219T0600,3.6105285
20100219T0700,3.5305285
20100219T0800,3.7405286
20100219T0900,3.9505286
20100219T1000,3.9605286
20100219T1100,4.9205284
20100219T1200,5.8905287
20100219T1300,5.8305287
20100219T1400,6.3105288
20100219T1500,6.290529
20100219T1600,6.0805287
20100219T1700,5.9605284
20100219T1800,6.1105285
20100219T1900,5.6305285
20100219T2000,5.0705285
20100219T2100,4.1005287
20100219T2200,3.6105285
20100219T2300,3.1705287
20100220T0000,2.2705286
20100220T0100,1.7105286
20100220T0200,1.2905287
20100220T0300,0.81052864
20100220T0400,0.45052865
20100220T0500,0.12052866
20100220T0600,1.2905287
20100220T0700,1.3505287
20100220T0800,0.73052865
20100220T0900,0.53052866
20100220T1000,1.7605287
20100220T1100,3.4405286
20100220T1200,3.9805286
20100220T1300,4.4505286
20100220T1400,4.8805285
20100220T1500,5.5205283
20100220T1600,5.9005284
20100220T1700,6.4305286
20100220T1800,5.8705287
20100220T1900,3.8005285
20100220T2000,3.4305286
20100220T2100,2.4805286
20100220T2200,1.9205287
20100220T2300,1.5605286
20100221T0000,1.5605286
20100221T0100,1.6905286
20100221T0200,1.6905286
20100221T0300,1.4505286
20100221T0400,1.7305287
20100221T0500,2.1205285
20100221T0600,0.5705287
20100221T0700,1.2605287
20100221T0800,1.4605286
20100221T0900,1.1105287
20100221T1000,2.4605286
20100221T1100,4.8505287
20100221T1200,7.0905285
20100221T1300,7.8005285
20100221T1400,9.270529
20100221T1500,9.120529
20100221T1600,9.330529
20100221T1700,9.830529
20100221T1800,9.360529
20100221T1900,7.3605285
20100221T2000,5.7805285
20100221T2100,4.6905284
20100221T2200,3.4705286
20100221T2300,3.4205287
20100222T0000,2.7505286
20100222T0100,2.5905285
20100222T0200,2.7305286
20100222T0300,3.1505284
20100222T0400,2.8005285
20100222T0500,2.8705285
20100222T0600,3.9205287
20100222T0700,5.2105284
20100222T0800,5.3605285
20100222T0900,5.7405286
20100222T1000,7.4905286
20100222T1100,8.740529
20100222T1200,11.0505295
20100222T1300,12.580529
20100222T1400,13.650529
20100222T1500,14.700529
20100222T1600,14.690529
20100222T1700,13.610529
20100222T1800,12.600529
20100222T1900,11.230529
20100222T2000,9.940529
20100222T2100,8.540529
20100222T2200,9.400529
20100222T2300,9.380529
20100223T0000,10.080529
20100223T0100,9.110529
20100223T0200,8.8005295
20100223T0300,7.9805284
20100223T0400,7.7505283
20100223T0500,8.030529
20100223T0600,7.3105288
20100223T0700,8.060529
20100223T0800,7.6505284
20100223T0900,7.7605286
20100223T1000,8.980529
20100223T1100,10.650529
20100223T1200,12.090529
20100223T1300,11.170529
20100223T1400,12.250529
20100223T1500,12.670529
20100223T1600,13.080529
20100223T1700,13.120529
20100223T1800,12.090529
20100223T1900,11.040529
20100223T2000,9.880529
20100223T2100,9.610529
20100223T2200,8.880529
20100223T2300,8.650529
20100224T0000,9.120529
20100224T0100,8.530529
20100224T0200,8.030529
20100224T0300,7.6705284
20100224T0400,7.540529
20100224T0500,7.790529
20100224T0600,7.1405287
20100224T0700,6.790529
20100224T0800,5.5905285
20100224T0900,4.9305286
20100224T1000,6.0205283
20100224T1100,7.8405285
20100224T1200,9.970529
20100224T1300,11.910529
20100224T1400,13.260529
20100224T1500,13.040529
20100224T1600,13.070529
20100224T1700,12.790529
20100224T1800,8.840529
20100224T1900,9.650529
20100224T2000,9.410529
20100224T2100,9.140529
20100224T2200,8.540529
20100224T2300,8.120529
20100225T0000,6.6705284
20100225T0100,6.8105288
20100225T0200,6.9505286
20100225T0300,6.9705286
20100225T0400,6.9305286
20100225T0500,6.8305287
20100225T0600,3.7005286
20100225T0700,3.0705285
20100225T0800,3.9405286
20100225T0900,4.5005283
20100225T1000,6.4705286
20100225T1100,9.100529
20100225T1200,11.280529
20100225T1300,11.970529
20100225T1400,12.960529
20100225T1500,13.520529
20100225T1600,13.460529
20100225T1700,12.000529
20100225T1800,10.400529
20100225T1900,9.540529
20100225T2000,8.930529
20100225T2100,9.230529
20100225T2200,9.640529
20100225T2300,9.690529
20100226T0000,8.980529
20100226T0100,9.160529
20100226T0200,9.070529
20100226T0300,8.080529
20100226T0400,7.6805286
20100226T0500,8.230529
20100226T0600,8.720529
20100226T0700,8.690529
20100226T0800,8.590529
20100226T0900,8.390529
20100226T1000,9.860529
20100226T1100,9.920529
20100226T1200,9.630529
20100226T1300,8.380529
20100226T1400,6.6505284
20100226T1500,5.8805285
20100226T1600,7.2305284
20100226T1700,7.0205283
20100226T1800,6.9305286
20100226T1900,6.1405287
20100226T2000,5.8605285
20100226T2100,5.3705287
20100226T2200,4.7805285
20100226T2300,4.5805287
20100227T0000,4.3205285
20100227T0100,4.040529
20100227T0200,3.7605286
20100227T0300,3.8405285
20100227T0400,3.8005285
20100227T0500,3.5005286
20100227T0600,2.1705287
20100227T0700,2.6305285
20100227T0800,3.0805285
20100227T0900,2.5105286
20100227T1000,2.9805286
20100227T1100,5.7705283
20100227T1200,8.580529
20100227T1300,10.580529
20100227T1400,11.950529
20100227T1500,13.110529
20100227T1600,13.110529
20100227T1700,11.630529
20100227T1800,11.040529
20100227T1900,10.410529
20100227T2000,9.600529
20100227T2100,8.780529
20100227T2200,6.7305284
20100227T2300,6.6305285
20100228T0000,5.8005285
20100228T0100,5.2205286
20100228T0200,5.6505284
20100228T0300,5.3005285
20100228T0400,4.7305284
20100228T0500,4.8805285
20100228T0600,5.6205287
20100228T0700,5.7405286
20100228T0800,5.8505287
20100228T0900,6.4705286
20100228T1000,10.930529
20100228T1100,11.230529
20100228T1200,13.280529
20100228T1300,13.890529
20100228T1400,13.720529
20100228T1500,13.410529
20100228T1600,13.180529
20100228T1700,12.290529
20100228T1800,11.420529
20100228T1900,10.090529
20100228T2000,8.990529
20100228T2100,8.100529
20100228T2200,7.3105288
20100228T2300,6.6805286
20100301T0000,6.1505284
20100301T0100,5.8305287
20100301T0200,5.5705285
20100301T0300,5.4305286
20100301T0400,5.040529
20100301T0500,4.7205286
20100301T0600,3.5305285
20100301T0700,2.8005285
20100301T0800,1.8905287
20100301T0900,1.5505286
20100301T1000,3.5305285
20100301T1100,5.8205285
20100301T1200,7.0505285
20100301T1300,8.100529
20100301T1400,8.990529
20100301T1500,9.860529
20100301T1600,10.470529
20100301T1700,10.570529
20100301T1800,10.190529
20100301T1900,9.540529
20100301T2000,9.070529
20100301T2100,8.310529
20100301T2200,7.4205284
20100301T2300,6.790529
20100302T0000,6.290529
20100302T0100,5.5805287
20100302T0200,5.1105285
20100302T0300,4.8205285
20100302T0400,4.6405287
20100302T0500,5.1805286
20100302T0600,4.9205284
20100302T0700,5.540529
20100302T0800,5.6605287
20100302T0900,4.9105287
20100302T1000,6.4305286
20100302T1100,7.9105287
20100302T1200,6.8305287
20100302T1300,8.180529
20100302T1400,8.680529
20100302T1500,8.950529
20100302T1600,8.920529
20100302T1700,9.200529
20100302T1800,8.8005295
20100302T1900,7.9705286
20100302T2000,7.0505285
20100302T2100,6.7405286
20100302T2200,6.8505287
20100302T2300,6.6705284
20100303T0000,6.2005286
20100303T0100,5.4305286
20100303T0200,5.0205283
20100303T0300,4.4905286
20100303T0400,2.5205286
20100303T0500,1.5505286
20100303T0600,0.5805287
20100303T0700,0.32052866
20100303T0800,0.17052865
20100303T0900,0.35052866
20100303T1000,3.1605287
20100303T1100,5.8505287
20100303T1200,7.4305286
20100303T1300,8.590529
20100303T1400,9.250529
20100303T1500,9.620529
20100303T1600,9.620529
20100303T1700,9.380529
20100303T1800,8.380529
20100303T1900,7.2305284
20100303T2000,6.1105285
20100303T2100,5.2805285
20100303T2200,4.8105288
20100303T2300,4.4505286
20100304T0000,4.0705285
20100304T0100,3.6905286
20100304T0200,3.4505286
20100304T0300,3.4405286
20100304T0400,2.9105287
20100304T0500,1.9005287
20100304T0600,0.61052865
20100304T0700,-0.16947135
20100304T0800,-0.40947133
20100304T0900,-0.13947135
20100304T1000,1.7705287
20100304T1100,3.4205287
20100304T1200,4.9305286
20100304T1300,6.1905284
20100304T1400,7.540529
20100304T1500,8.3005295
20100304T1600,8.490529
20100304T1700,8.260529
20100304T1800,7.3605285
20100304T1900,5.4105287
20100304T2000,2.8505285
20100304T2100,1.6005287
20100304T2200,0.7705287
20100304T2300,0.16052866
20100305T0000,-0.69947135
20100305T0100,-1.4694713
20100305T0200,-2.5194714
20100305T0300,-2.7794714
20100305T0400,-2.8194714
20100305T0500,-2.9594715
20100305T0600,-3.3394713
20100305T0700,-3.5994716
20100305T0800,-3.7294714
20100305T0900,-2.7594714
20100305T1000,-1.3994713
20100305T1100,0.45052865
20100305T1200,1.3405286
20100305T1300,1.9705287
20100305T1400,2.4405286
20100305T1500,2.6805286
20100305T1600,2.7605286
20100305T1700,2.6405284
20100305T1800,2.3005285
20100305T1900,1.5105287
20100305T2000,0.81052864
20100305T2100,0.34052867
20100305T2200,0.41052866
20100305T2300,-0.6794713
20100306T0000,-1.9394714
20100306T0100,-2.1194715
20100306T0200,-1.9794713
20100306T0300,-1.5794713
20100306T0400,-0.43947133
20100306T0500,-0.15947133
20100306T0600,-0.09947134
20100306T0700,0.08052866
20100306T0800,-0.40947133
20100306T0900,-1.2394713
20100306T1000,-1.0094713
20100306T1100,-0.31947133
20100306T1200,1.2205287
20100306T1300,1.7005286
20100306T1400,2.8605285
20100306T1500,2.6605287
20100306T1600,2.4705286
20100306T1700,1.9905287
20100306T1800,1.3405286
20100306T1900,0.65052867
20100306T2000,-0.87947136
20100306T2100,-1.5494714
20100306T2200,-1.7394713
20100306T2300,-1.3894713
20100307T0000,-1.6994714
20100307T0100,-2.2794714
20100307T0200,-2.7794714
20100307T0300,-3.2794714
20100307T0400,-3.6494715
20100307T0500,-4.0994716
20100307T0600,-3.8794715
20100307T0700,-4.6594715
20100307T0800,-5.1694713
20100307T0900,-4.5794716
20100307T1000,-2.8594716
20100307T1100,-0.9894713
20100307T1200,0.68052864
20100307T1300,1.7905287
20100307T1400,2.5005286
20100307T1500,2.8705285
20100307T1600,3.0005286
20100307T1700,2.5705285
20100307T1800,1.6305287
20100307T1900,0.31052867
20100307T2000,-0.9894713
20100307T2100,-1.8094714
20100307T2200,-2.3594716
20100307T2300,-2.8194714
20100308T0000,-3.2294714
20100308T0100,-3.5294714
20100308T0200,-3.7494714
20100308T0300,-3.9594715
20100308T0400,-4.1294713
20100308T0500,-5.5894713
20100308T0600,-4.9994717
20100308T0700,-6.5294714
20100308T0800,-7.7594714
20100308T0900,-6.8294716
20100308T1000,-4.4994717
20100308T1100,-1.6494713
20100308T1200,1.9305286
20100308T1300,3.1805286
20100308T1400,4.1405287
20100308T1500,4.4105287
20100308T1600,4.3105288
20100308T1700,3.6505284
20100308T1800,2.5005286
20100308T1900,0.8305287
20100308T2000,-0.77947134
20100308T2100,-1.9094714
20100308T2200,-2.5994716
20100308T2300,-3.0294714
20100309T0000,-3.5494714
20100309T0100,-3.9994717
20100309T0200,-4.2994714
20100309T0300,-4.5094714
20100309T0400,-4.5194716
20100309T0500,-4.7894716
20100309T0600,-5.209471
20100309T0700,-5.4894714
20100309T0800,-5.7494717
20100309T0900,-5.2894716
20100309T1000,-3.8094714
20100309T1100,-2.5794713
20100309T1200,-1.3694713
20100309T1300,-0.33947134
20100309T1400,0.5105286
20100309T1500,1.3205286
20100309T1600,1.4605286
20100309T1700,1.5005287
20100309T1800,1.2205287
20100309T1900,0.37052867
20100309T2000,-0.6694713
20100309T2100,-1.1994714
20100309T2200,-1.8494713
20100309T2300,-2.0794713
20100310T0000,-2.3494716
20100310T0100,-2.1594715
20100310T0200,-2.3294713
20100310T0300,-2.5294714
20100310T0400,-2.7694714
20100310T0500,-2.6894715
20100310T0600,-2.8194714
20100310T0700,-2.9994714
20100310T0800,-3.3094714
20100310T0900,-3.0694714
20100310T1000,-2.3094714
20100310T1100,-0.84947133
20100310T1200,0.44052866
20100310T1300,0.61052865
20100310T1400,2.5705285
20100310T1500,3.6605287
20100310T1600,4.3005285
20100310T1700,4.2105284
20100310T1800,3.8705285
20100310T1900,3.1105285
20100310T2000,2.3805285
20100310T2100,0.54052866
20100310T2200,1.5205287
20100310T2300,0.8205287
20100311T0000,0.72052866
20100311T0100,0.55052865
20100311T0200,0.46052867
20100311T0300,0.08052866
20100311T0400,0.08052866
20100311T0500,0.38052866
20100311T0600,-1.2194713
20100311T0700,-0.75947136
20100311T0800,-0.47947133
20100311T0900,0.5805287
20100311T1000,0.87052864
20100311T1100,1.5705286
20100311T1200,1.5205287
20100311T1300,1.4305286
20100311T1400,1.1705287
20100311T1500,0.74052864
20100311T1600,1.3005286
20100311T1700,2.2905285
20100311T1800,2.2505286
20100311T1900,1.8205286
20100311T2000,1.5605286
20100311T2100,1.2105286
20100311T2200,0.81052864
20100311T2300,0.8305287
20100312T0000,0.7505287
20100312T0100,0.47052866
20100312T0200,0.45052865
20100312T0300,-0.069471344
20100312T0400,-0.87947136
20100312T0500,-2.0294714
20100312T0600,-2.3094714
20100312T0700,-2.4194715
20100312T0800,-3.5994716
20100312T0900,-3.0694714
20100312T1000,-1.4094714
20100312T1100,-0.27947134
20100312T1200,1.0405287
20100312T1300,2.6305285
20100312T1400,4.1605287
20100312T1500,5.4605284
20100312T1600,6.0205283
20100312T1700,6.2505283
20100312T1800,6.1505284
20100312T1900,5.2605286
20100312T2000,3.6805286
20100312T2100,2.7105286
20100312T2200,2.0605285
20100312T2300,1.9605286
20100313T0000,1.7005286
20100313T0100,1.2705287
20100313T0200,0.7005287
20100313T0300,1.0505286
20100313T0400,0.80052865
20100313T0500,0.53052866
20100313T0600,-0.9294713
20100313T0700,-1.0294713
20100313T0800,-1.1694714
20100313T0900,-0.7894713
20100313T1000,0.44052866
20100313T1100,2.0505285
20100313T1200,3.6705287
20100313T1300,5.3005285
20100313T1400,6.5605288
20100313T1500,7.0705285
20100313T1600,7.2505283
20100313T1700,7.2405286
20100313T1800,7.0905285
20100313T1900,6.4205284
20100313T2000,5.9405284
20100313T2100,5.040529
20100313T2200,4.5105286
20100313T2300,4.2505283
20100314T0000,3.8505285
20100314T0100,3.5905285
20100314T0200,3.2705286
20100314T0300,3.0305285
20100314T0400,2.7905285
20100314T0500,2.5305285
20100314T0600,0.7705287
20100314T0700,0.41052866
20100314T0800,0.030528657
20100314T0900,0.35052866
20100314T1000,1.8505287
20100314T1100,3.6505284
20100314T1200,5.0205283
20100314T1300,6.1105285
20100314T1400,6.7305284
20100314T1500,7.0705285
20100314T1600,7.4505286
20100314T1700,7.040529
20100314T1800,6.7405286
20100314T1900,6.290529
20100314T2000,5.4805284
20100314T2100,4.6005287
20100314T2200,4.2105284
20100314T2300,4.1405287
20100315T0000,3.8705285
20100315T0100,3.2605286
20100315T0200,2.7205286
20100315T0300,3.0705285
20100315T0400,3.0605285
20100315T0500,3.2105286
20100315T0600,2.4305286
20100315T0700,1.3005286
20100315T0800,0.41052866
20100315T0900,2.2405286
20100315T1000,2.9905286
20100315T1100,5.0805287
20100315T1200,6.1505284
20100315T1300,6.6505284
20100315T1400,6.7005286
20100315T1500,7.4805284
20100315T1600,7.9505286
20100315T1700,8.440529
20100315T1800,8.3005295
20100315T1900,7.8005285
20100315T2000,6.5505285
20100315T2100,5.5805287
20100315T2200,4.3205285
20100315T2300,3.2105286
20100316T0000,3.6305285
20100316T0100,4.7805285
20100316T0200,5.5905285
20100316T0300,6.0005283
20100316T0400,5.4205284
20100316T0500,5.3205285
20100316T0600,4.9105287
20100316T0700,4.9305286
20100316T0800,5.0105286
20100316T0900,5.1805286
20100316T1000,5.5205283
20100316T1100,6.4105287
20100316T1200,7.6505284
20100316T1300,8.700529
20100316T1400,8.510529
20100316T1500,9.370529
20100316T1600,9.850529
20100316T1700,10.030529
20100316T1800,9.920529
20100316T1900,9.400529
20100316T2000,8.880529
20100316T2100,8.540529
20100316T2200,8.150529
20100316T2300,6.8005285
20100317T0000,5.6005287
20100317T0100,4.7405286
20100317T0200,4.0105286
20100317T0300,3.4105287
20100317T0400,3.1805286
20100317T0500,3.3305285
20100317T0600,0.25052866
20100317T0700,0.41052866
20100317T0800,0.37052867
20100317T0900,1.5005287
20100317T1000,3.7805285
20100317T1100,5.9305286
20100317T1200,8.110529
20100317T1300,9.850529
20100317T1400,11.920529
20100317T1500,13.610529
20100317T1600,14.570529
20100317T1700,14.900529
20100317T1800,14.830529
20100317T1900,14.580529
20100317T2000,13.980529
20100317T2100,13.100529
20100317T2200,11.700529
20100317T2300,10.850529
20100318T0000,10.640529
20100318T0100,9.960529
20100318T0200,8.920529
20100318T0300,7.7605286
20100318T0400,6.6505284
20100318T0500,6.0005283
20100318T0600,5.5805287
20100318T0700,5.1805286
20100318T0800,5.3605285
20100318T0900,5.3905287
20100318T1000,6.6605287
